"","deployment","room","participant_id","environment","pm","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","total_pm","peak_width"
"2664","CM","residential","104","indoor","pm10",12180,12149,12194,40.074,-0.172528446864076,5.02495305711427e-06,155.105,TRUE,195554.745,45
"2665","CM","residential","104","indoor","pm10",12806,12702,12990,77.257,-0.013696250415142,7.19452989094736e-06,2893.673,FALSE,180009.01,288
"2666","CM","residential","104","indoor","pm10",12905,12832,12981,10.81,-0.00406661006745581,3.83226332428421e-06,283.226,TRUE,195554.745,149
"2667","CM","residential","104","indoor","pm10",13174,13032,13838,386.2,-0.0352925957225893,5.77048424318961e-06,12425.914,TRUE,195554.745,806
"2668","CM","residential","104","indoor","pm10",13182,13179,13452,98.876,-0.00782216362652641,5.04046585663178e-06,4005.015,FALSE,180009.01,273
"2669","CM","residential","104","indoor","pm10",13450,13179,13462,29.938,-0.213097701004499,9.71152756893986e-06,100.441,FALSE,180009.01,283
"2670","CM","residential","104","indoor","pm10",13905,13899,13928,38.219,-0.0653313270852723,5.43432602240296e-06,346.754,FALSE,180009.01,29
"2671","CM","residential","104","indoor","pm10",14197,14123,14533,124.933,-0.00353471415777969,9.15035996602958e-06,9115.601,FALSE,180009.01,410
"2672","CM","residential","104","indoor","pm10",14749,14561,15021,187.811,-0.0158782828098633,6.38542002338597e-06,11014.19,TRUE,195554.745,460
"2673","CM","residential","104","indoor","pm10",14826,14695,15031,52.12,-0.00209253957616271,5.85742786290193e-06,3339.759,FALSE,180009.01,336
"2674","CM","residential","104","indoor","pm10",15017,14561,15027,16.799,-1.05997374793417,6.23819378103744e-06,45.106,TRUE,195554.745,466
"2675","CM","residential","104","indoor","pm10",15372,15313,15493,12.897,-0.00722096918511676,3.05238745119117e-06,558.812,TRUE,195554.745,180
"2676","CM","residential","104","indoor","pm10",15771,15748,15937,37.731,-0.0059255349755736,3.28265641184573e-06,2022.331,FALSE,180009.01,189
"2677","CM","residential","104","indoor","pm10",16123,16088,16483,357.72,-0.0216520660735467,6.22701131753178e-06,11283.774,TRUE,195554.745,395
"2678","CM","residential","104","indoor","pm10",16863,16860,16964,70.665,-0.0149220334773637,3.79367727200576e-06,1396.436,FALSE,180009.01,104
"2679","CM","residential","104","indoor","pm10",17376,17143,17718,452.617,-0.0151490453077904,8.05563815698099e-06,20951.808,FALSE,180009.01,575
"2680","CM","residential","104","indoor","pm10",17636,17596,17776,76.941,-0.0238624197319063,1.91272459186257e-07,3046.783,TRUE,195554.745,180
"2681","CM","residential","104","indoor","pm10",17855,17842,17895,149.185,-0.141619252868173,9.90859393148598e-06,1082.67,TRUE,195554.745,53
"2682","CM","residential","104","indoor","pm10",18456,18453,18826,465.626,-0.0132508109559363,7.54456084332104e-06,10997.939,FALSE,180009.01,373
"2683","CM","residential","104","indoor","pm10",18866,18826,18938,47.578,-0.0150241531208539,8.34215585424935e-06,603.398,TRUE,195554.745,112
"2684","CM","residential","104","indoor","pm10",18930,18904,19171,39.514,-0.00231535506095074,2.82742710946325e-06,3102.191,FALSE,180009.01,267
"2685","CM","residential","104","indoor","pm10",20534,20481,20624,64.335,-0.0221409737283535,8.2978212019871e-06,1942.373,TRUE,195554.745,143
"2686","CM","residential","104","indoor","pm10",20791,20787,20852,64.977,-0.0418711388767557,3.70105135091747e-07,1427.02,TRUE,195554.745,65
"2687","CM","residential","104","indoor","pm10",21885,21796,22538,48.292,-0.00209718379459418,1.20666730167874e-06,4900.124,TRUE,195554.745,742
"2688","CM","residential","104","indoor","pm10",22623,22538,22804,10.253,-0.000581711821564568,9.04167926721949e-08,684.543,TRUE,195554.745,266
"2689","CM","residential","104","indoor","pm10",23003,22899,23527,80.496,-0.00342006557602078,8.09155304665527e-06,13213.865,TRUE,195554.745,628
"2690","CM","residential","104","indoor","pm10",23760,23758,23781,30.161,-1.05460683528172,9.58041938822003e-06,120.568,TRUE,195554.745,23
"2691","CM","residential","104","indoor","pm10",24548,24545,24622,34.767,-0.0108005117455894,1.94023831362632e-06,579.515,TRUE,195554.745,77
"2692","CM","residential","104","indoor","pm10",24872,24846,24890,173.628,-0.505975789791352,3.71448759429437e-06,673.881,TRUE,195554.745,44
"2693","CM","residential","407","indoor","pm1",707,1,1031,49.273,-0.0142493941287534,6.9883615607614e-06,3682.432,TRUE,52307.515,1030
"2694","CM","residential","407","indoor","pm1",1252,1194,1316,4.379,-0.0144585984036747,8.77390536085443e-06,156.378,TRUE,52307.515,122
"2695","CM","residential","407","indoor","pm1",1439,196,4194,49.741,-0.000425629432183223,2.09695059894535e-06,26107.572,FALSE,145214.703,3998
"2696","CM","residential","407","indoor","pm1",1822,1747,1928,6.26,-0.0121438856378888,1.24002691855154e-06,372.61,TRUE,52307.515,181
"2697","CM","residential","407","indoor","pm1",2159,2030,2273,3.22,-0.00297853780950654,4.11515370056038e-07,258.618,TRUE,52307.515,243
"2698","CM","residential","407","indoor","pm1",2490,2372,2757,12.443,-0.00131682969828347,2.52665579329683e-07,872.589,TRUE,52307.515,385
"2699","CM","residential","407","indoor","pm1",3340,3117,3540,7.153,-0.00349309168405684,2.41321702601834e-06,655.629,TRUE,52307.515,423
"2700","CM","residential","407","indoor","pm1",3622,3590,3963,49.877,-0.0195809562076646,9.56062313489676e-06,2258.266,TRUE,52307.515,373
"2701","CM","residential","407","indoor","pm1",4280,4271,5329,49.277,-0.00204908839900887,1.39791463567455e-06,16551.932,FALSE,145214.703,1058
"2702","CM","residential","407","indoor","pm1",4493,4454,4601,8.95,-0.0183482119192129,3.82989674350566e-06,366.697,TRUE,52307.515,147
"2703","CM","residential","407","indoor","pm1",5304,5136,5540,8.75,-0.00511062332601672,9.24096862690384e-06,767.001,TRUE,52307.515,404
"2704","CM","residential","407","indoor","pm1",5939,5909,6042,9.358,-0.0182504987789898,1.58697908757175e-06,334.344,TRUE,52307.515,133
"2705","CM","residential","407","indoor","pm1",5975,5729,6770,17.396,-0.00226388204692368,4.0145489303887e-06,4909.355,FALSE,145214.703,1041
"2706","CM","residential","407","indoor","pm1",6350,6332,6705,48.732,-0.0233060475423652,2.45965795324041e-06,2461.141,TRUE,52307.515,373
"2707","CM","residential","407","indoor","pm1",7240,7220,7310,3.892,-0.0106539000150474,1.65239604990893e-06,168.298,TRUE,52307.515,90
"2708","CM","residential","407","indoor","pm1",7356,7234,8241,10.705,-0.000601021513074258,7.41128236482837e-07,5783.644,FALSE,145214.703,1007
"2709","CM","residential","407","indoor","pm1",7474,7461,7583,20.877,-0.0225900266492499,5.82753991242011e-07,624.742,TRUE,52307.515,122
"2710","CM","residential","407","indoor","pm1",7702,7700,7761,14.179,-0.0374640140349564,7.65624456783323e-06,220.221,TRUE,52307.515,61
"2711","CM","residential","407","indoor","pm1",7953,7854,8144,5.975,-0.00348910717810912,1.05269913355012e-06,618.828,TRUE,52307.515,290
"2712","CM","residential","407","indoor","pm1",8692,8622,8761,4.23,-0.0107105564505891,1.48621998614751e-07,177.675,TRUE,52307.515,139
"2713","CM","residential","407","indoor","pm1",8869,8667,9482,48.942,-0.00667889922984164,3.31901704001946e-06,6996.279,FALSE,145214.703,815
"2714","CM","residential","407","indoor","pm1",9094,8970,9183,11.993,-0.0174701373279092,5.02198318833999e-06,389.266,TRUE,52307.515,213
"2715","CM","residential","407","indoor","pm1",9497,9282,9672,7.745,-0.0108880117693497,2.28705853281372e-06,521.403,TRUE,52307.515,390
"2716","CM","residential","407","indoor","pm1",9798,9788,10179,46.449,-0.0101826449777024,6.33380273253197e-06,4100.293,FALSE,145214.703,391
"2717","CM","residential","407","indoor","pm1",10094,10059,10187,3.766,-0.00861342025526066,2.8402776016226e-07,236.145,TRUE,52307.515,128
"2718","CM","residential","407","indoor","pm1",10311,10229,10395,5.424,-0.00533893960475544,5.70634298631892e-08,332.257,FALSE,145214.703,166
"2719","CM","residential","407","indoor","pm1",10512,10325,10890,6.187,-0.0016527632498199,4.30386771808971e-06,1237.517,TRUE,52307.515,565
"2720","CM","residential","407","indoor","pm1",10844,10760,11019,8.207,-0.00481356193335723,1.80243036207516e-07,867.235,FALSE,145214.703,259
"2721","CM","residential","407","indoor","pm1",11354,11030,11970,10.276,-0.00150164585190792,6.02137144234307e-06,3124.697,FALSE,145214.703,940
"2722","CM","residential","407","indoor","pm1",11905,11896,12190,49.371,-0.0101919945456251,6.79927855640003e-06,3764.722,TRUE,52307.515,294
"2723","CM","residential","407","indoor","pm1",12347,12202,12601,12.427,-0.00410928148193569,8.50299997128032e-06,1251.561,TRUE,52307.515,399
"2724","CM","residential","407","indoor","pm1",12665,12200,13335,19.587,-0.0019362186428127,7.78595125529933e-07,5670.93,FALSE,145214.703,1135
"2725","CM","residential","407","indoor","pm1",13053,12954,13171,4.763,-0.00797239457665833,4.86988791921019e-06,357.064,TRUE,52307.515,217
"2726","CM","residential","407","indoor","pm1",13309,13227,13419,3.987,-0.00588532276050536,2.55797302854673e-07,289.886,TRUE,52307.515,192
"2727","CM","residential","407","indoor","pm1",13594,13362,13946,7.289,-0.00171572027967072,2.28572252780957e-06,1586.306,FALSE,145214.703,584
"2728","CM","residential","407","indoor","pm1",13623,13453,13948,46.938,-0.022318840440325,6.71343432479996e-06,2540.487,TRUE,52307.515,495
"2729","CM","residential","407","indoor","pm1",14336,14275,14449,5.588,-0.00865700974959469,5.16129086731827e-07,359.962,TRUE,52307.515,174
"2730","CM","residential","407","indoor","pm1",14478,14129,14754,37.871,-0.0117743772148899,6.88165774273423e-06,2964.075,FALSE,145214.703,625
"2731","CM","residential","407","indoor","pm1",14716,14619,14838,48.686,-0.0285478599801208,4.42890319576564e-06,1707.246,TRUE,52307.515,219
"2732","CM","residential","407","indoor","pm1",15009,14899,15069,3.191,-0.00776388656072046,1.77393496389801e-06,125.843,TRUE,52307.515,170
"2733","CM","residential","407","indoor","pm1",15253,15232,16271,49.471,-0.00271314281884644,3.60269892230341e-06,13747.846,FALSE,145214.703,1039
"2734","CM","residential","407","indoor","pm1",15714,15671,15740,3.359,-0.0171229590674699,1.83563071160517e-07,57.536,TRUE,52307.515,69
"2735","CM","residential","407","indoor","pm1",16055,16050,16125,13.635,-0.0321934432235159,5.44583905515402e-06,284.735,TRUE,52307.515,75
"2736","CM","residential","407","indoor","pm1",16413,16300,16745,6.358,-0.00162632955767053,1.72452710427818e-07,1583.234,FALSE,145214.703,445
"2737","CM","residential","407","indoor","pm1",16559,16412,16645,3.432,-0.00878034819518856,4.50841721890412e-06,200.931,TRUE,52307.515,233
"2738","CM","residential","407","indoor","pm1",16855,16801,17083,5.68,-0.000767598801600438,1.87779445933594e-06,896.657,FALSE,145214.703,282
"2739","CM","residential","407","indoor","pm1",17222,17083,18102,33.179,-0.00269582243474853,6.59605960250757e-06,6891.032,FALSE,145214.703,1019
"2740","CM","residential","407","indoor","pm1",17575,17565,17719,45.598,-0.0245586966115309,6.23234988343552e-07,1824.494,TRUE,52307.515,154
"2741","CM","residential","407","indoor","pm1",18229,18183,18914,33.089,-0.0018707255928704,3.34998103067392e-06,7494.012,FALSE,145214.703,731
"2742","CM","residential","407","indoor","pm25",283,144,914,17.982,-0.00165103691198652,1.16887644137751e-07,4825.128,FALSE,166867.804,770
"2743","CM","residential","407","indoor","pm25",702,1,1031,82.598,-0.0150954309033499,6.89592739760664e-06,5794.462,TRUE,64257.211,1030
"2744","CM","residential","407","indoor","pm25",1240,1197,1307,4.65,-0.0140800543024565,5.04596743287557e-06,200.069,TRUE,64257.211,110
"2745","CM","residential","407","indoor","pm25",1422,985,4171,74.494,-0.000623928445036234,6.00560826974334e-06,30293.044,FALSE,166867.804,3186
"2746","CM","residential","407","indoor","pm25",1862,1747,1935,7.681,-0.0177438503056579,7.2668906762899e-07,281.78,TRUE,64257.211,188
"2747","CM","residential","407","indoor","pm25",2159,2014,2273,4.621,-0.00558960423726541,3.17664309559391e-06,346.24,TRUE,64257.211,259
"2748","CM","residential","407","indoor","pm25",2490,2381,2739,13.364,-0.00121501793066961,1.35110121914051e-06,891.458,TRUE,64257.211,358
"2749","CM","residential","407","indoor","pm25",3336,3193,3528,7.149,-0.00478450081223063,3.52891858641649e-06,749.869,TRUE,64257.211,335
"2750","CM","residential","407","indoor","pm25",3622,3590,3944,54.205,-0.020291191910116,7.34319576075653e-06,2397.813,TRUE,64257.211,354
"2751","CM","residential","407","indoor","pm25",4275,4271,5329,73.54,-0.00240623302153338,3.61277612056228e-06,19717.176,FALSE,166867.804,1058
"2752","CM","residential","407","indoor","pm25",4493,4454,4597,9.313,-0.0184246943084648,2.39146622170766e-06,381.485,TRUE,64257.211,143
"2753","CM","residential","407","indoor","pm25",5313,5136,5529,9.926,-0.00531453899689196,5.46295017620539e-06,822.805,TRUE,64257.211,393
"2754","CM","residential","407","indoor","pm25",5936,5913,6016,9.932,-0.0216601416838642,1.40061093612626e-06,331.949,TRUE,64257.211,103
"2755","CM","residential","407","indoor","pm25",5975,5705,6484,18.033,-0.00390931765065467,2.30188796574987e-06,3648.049,FALSE,166867.804,779
"2756","CM","residential","407","indoor","pm25",6349,6323,6698,58.823,-0.0238948164537372,9.96672513033818e-06,2872.858,TRUE,64257.211,375
"2757","CM","residential","407","indoor","pm25",6522,6484,6750,6.604,-0.00169265579241992,7.02788673855897e-06,1138.943,FALSE,166867.804,266
"2758","CM","residential","407","indoor","pm25",7240,7220,7297,4.389,-0.011599674211018,1.55057912904084e-08,158.821,TRUE,64257.211,77
"2759","CM","residential","407","indoor","pm25",7356,7231,8228,11.548,-0.000632394434409301,5.9688939420353e-06,5892.779,FALSE,166867.804,997
"2760","CM","residential","407","indoor","pm25",7504,7465,7592,24.825,-0.033047489407233,2.64972067275992e-06,504.286,TRUE,64257.211,127
"2761","CM","residential","407","indoor","pm25",7875,7854,8234,7.542,-0.0030214781452788,3.61301314966035e-06,1339.757,TRUE,64257.211,380
"2762","CM","residential","407","indoor","pm25",8692,8622,8756,4.533,-0.0114323227422057,9.08686733201005e-08,180.848,TRUE,64257.211,134
"2763","CM","residential","407","indoor","pm25",8872,8670,9272,56.322,-0.00771410137787777,1.39423325415481e-06,6600.207,FALSE,166867.804,602
"2764","CM","residential","407","indoor","pm25",9094,8973,9183,14.158,-0.0172142870719452,2.68609777209855e-06,480.02,TRUE,64257.211,210
"2765","CM","residential","407","indoor","pm25",9371,9284,9444,6.936,-0.00645428534020391,2.8864018324274e-06,365.309,FALSE,166867.804,160
"2766","CM","residential","407","indoor","pm25",9497,9260,9611,8.285,-0.0131452343290039,1.08132405418197e-07,446.394,TRUE,64257.211,351
"2767","CM","residential","407","indoor","pm25",9792,9789,10173,98.139,-0.014093971106339,7.42549600682518e-06,6988.97,FALSE,166867.804,384
"2768","CM","residential","407","indoor","pm25",10094,10059,10173,4.257,-0.00884987079454718,5.54300765588077e-06,239.177,TRUE,64257.211,114
"2769","CM","residential","407","indoor","pm25",10519,10351,10898,10.415,-0.00242930142629229,7.47777187124185e-06,1420.874,TRUE,64257.211,547
"2770","CM","residential","407","indoor","pm25",10844,10783,11246,8.279,-0.000144792118596582,2.02352492599152e-06,2342.53,FALSE,166867.804,463
"2771","CM","residential","407","indoor","pm25",11341,11246,11925,10.32,-0.0015870078871437,1.31738150915398e-06,3192.707,FALSE,166867.804,679
"2772","CM","residential","407","indoor","pm25",11905,11901,12179,73.282,-0.0122894571432183,8.65902332065924e-07,4592.725,TRUE,64257.211,278
"2773","CM","residential","407","indoor","pm25",12347,12227,12598,14.513,-0.00460481167468325,1.33382704259505e-07,1324.994,TRUE,64257.211,371
"2774","CM","residential","407","indoor","pm25",12669,12205,13330,25.935,-0.00207350306317112,8.33133368168181e-06,6444.723,FALSE,166867.804,1125
"2775","CM","residential","407","indoor","pm25",13053,12959,13141,4.835,-0.0065114858633986,1.65056999708815e-06,310.364,TRUE,64257.211,182
"2776","CM","residential","407","indoor","pm25",13273,13227,13422,4.328,-0.00260237015113845,1.02219430084439e-06,495.449,TRUE,64257.211,195
"2777","CM","residential","407","indoor","pm25",13594,13367,13802,7.455,-0.00320550917801505,2.87195783187873e-07,1055.662,FALSE,166867.804,435
"2778","CM","residential","407","indoor","pm25",13623,13453,13930,56.145,-0.0233774562689192,5.73050684774536e-06,2876.857,TRUE,64257.211,477
"2779","CM","residential","407","indoor","pm25",13846,13815,13965,9.326,-0.00703077725545705,4.89181033224734e-06,682.269,FALSE,166867.804,150
"2780","CM","residential","407","indoor","pm25",14336,14253,14449,6.465,-0.00812141101337346,2.22801988201768e-06,404.584,TRUE,64257.211,196
"2781","CM","residential","407","indoor","pm25",14478,14215,14743,38.801,-0.0119727892544846,5.20993319513328e-06,3000.736,FALSE,166867.804,528
"2782","CM","residential","407","indoor","pm25",14715,14614,14871,80.32,-0.0295319080993053,5.52644180312008e-07,2851.082,TRUE,64257.211,257
"2783","CM","residential","407","indoor","pm25",15374,15232,16215,61.23,-0.00341676589303912,3.60924838244617e-06,11275.701,FALSE,166867.804,983
"2784","CM","residential","407","indoor","pm25",15714,15671,15743,3.944,-0.0207222419075959,2.10065584324723e-08,71.148,TRUE,64257.211,72
"2785","CM","residential","407","indoor","pm25",16053,16051,16139,32.784,-0.0375721131399611,5.58290093701252e-06,712.92,TRUE,64257.211,88
"2786","CM","residential","407","indoor","pm25",16339,16334,16623,3.803,0.000226367645772523,2.0070661039697e-08,735.281,TRUE,64257.211,289
"2787","CM","residential","407","indoor","pm25",16413,16300,16729,6.765,-0.00162915275093819,1.77887529781406e-07,1582.74,FALSE,166867.804,429
