"","x","y","r","case","participant_id"
"1494","concent_outdoor","inlttmp_ratio",-0.0347508902125464,"hepa","44621"
"1495","concent_outdoor","pm1_indoor",0.490352273058114,"hepa","44621"
"1496","concent_outdoor","pm1_outdoor",0.212337738829942,"hepa","44621"
"1497","concent_outdoor","pm1_ratio",0.428378825777965,"hepa","44621"
"1498","concent_outdoor","pm25_indoor",0.493109523283948,"hepa","44621"
"1499","concent_outdoor","pm25_outdoor",0.130958977815855,"hepa","44621"
"1500","concent_outdoor","pm25_ratio",0.411104676323384,"hepa","44621"
"1501","concent_outdoor","pm10_indoor",0.484242275096737,"hepa","44621"
"1502","concent_outdoor","pm10_outdoor",0.132000505806355,"hepa","44621"
"1503","concent_outdoor","pm10_ratio",0.208822705527091,"hepa","44621"
"1504","concent_outdoor","pm1num_indoor",0.397756467432135,"hepa","44621"
"1505","concent_outdoor","pm1num_outdoor",-0.0114863481812876,"hepa","44621"
"1506","concent_outdoor","pm1num_ratio",0.415251885074769,"hepa","44621"
"1507","concent_outdoor","temp_indoor",-0.129258434060246,"hepa","44621"
"1508","concent_outdoor","temp_outdoor",0.135756865673201,"hepa","44621"
"1509","concent_outdoor","temp_ratio",0.0156474445057582,"hepa","44621"
"1510","concent_ratio","inlttmp_indoor",0.0989640893471618,"hepa","44621"
"1511","concent_ratio","inlttmp_outdoor",0.106438765482878,"hepa","44621"
"1512","concent_ratio","inlttmp_ratio",-0.161182756853258,"hepa","44621"
"1513","concent_ratio","pm1_indoor",-0.0172982820490756,"hepa","44621"
"1514","concent_ratio","pm1_outdoor",0.0213357373682928,"hepa","44621"
"1515","concent_ratio","pm1_ratio",-0.0164108439943136,"hepa","44621"
"1516","concent_ratio","pm25_indoor",-0.0167451896035497,"hepa","44621"
"1517","concent_ratio","pm25_outdoor",-0.0274412610430928,"hepa","44621"
"1518","concent_ratio","pm25_ratio",-0.0116019323342485,"hepa","44621"
"1519","concent_ratio","pm10_indoor",-0.00680082085919992,"hepa","44621"
"1520","concent_ratio","pm10_outdoor",-0.0408271449470479,"hepa","44621"
"1521","concent_ratio","pm10_ratio",0.0248862728671844,"hepa","44621"
"1522","concent_ratio","pm1num_indoor",-0.0264503717123896,"hepa","44621"
"1523","concent_ratio","pm1num_outdoor",-0.14279855648726,"hepa","44621"
"1524","concent_ratio","pm1num_ratio",-0.0127921711679865,"hepa","44621"
"1525","concent_ratio","temp_indoor",0.0654435184691625,"hepa","44621"
"1526","concent_ratio","temp_outdoor",0.0908228093574761,"hepa","44621"
"1527","concent_ratio","temp_ratio",-0.00790234863678673,"hepa","44621"
"1528","inlttmp_indoor","inlttmp_outdoor",0.998382215815439,"hepa","44621"
"1529","inlttmp_indoor","inlttmp_ratio",-0.423351697411139,"hepa","44621"
"1530","inlttmp_indoor","pm1_indoor",0.0272696841208313,"hepa","44621"
"1531","inlttmp_indoor","pm1_outdoor",0.146863739111375,"hepa","44621"
"1532","inlttmp_indoor","pm1_ratio",0.0136490662381235,"hepa","44621"
"1533","inlttmp_indoor","pm25_indoor",0.0285436649437506,"hepa","44621"
"1534","inlttmp_indoor","pm25_outdoor",0.16019834889811,"hepa","44621"
"1535","inlttmp_indoor","pm25_ratio",0.0165580646610621,"hepa","44621"
"1536","inlttmp_indoor","pm10_indoor",0.0460107087089682,"hepa","44621"
"1537","inlttmp_indoor","pm10_outdoor",0.0874959935028008,"hepa","44621"
"1538","inlttmp_indoor","pm10_ratio",0.0408608356472676,"hepa","44621"
"1539","inlttmp_indoor","pm1num_indoor",0.0416864054872029,"hepa","44621"
"1540","inlttmp_indoor","pm1num_outdoor",-0.338740496528558,"hepa","44621"
"1541","inlttmp_indoor","pm1num_ratio",0.0620852636157543,"hepa","44621"
"1542","inlttmp_indoor","temp_indoor",0.886423275329796,"hepa","44621"
"1543","inlttmp_indoor","temp_outdoor",0.628167792775771,"hepa","44621"
"1544","inlttmp_indoor","temp_ratio",-0.0585314119480856,"hepa","44621"
"1545","inlttmp_outdoor","inlttmp_ratio",-0.474131080610416,"hepa","44621"
"1546","inlttmp_outdoor","pm1_indoor",0.0292176319107239,"hepa","44621"
"1547","inlttmp_outdoor","pm1_outdoor",0.156861591122644,"hepa","44621"
"1548","inlttmp_outdoor","pm1_ratio",0.014963356247928,"hepa","44621"
"1549","inlttmp_outdoor","pm25_indoor",0.0306683227183983,"hepa","44621"
"1550","inlttmp_outdoor","pm25_outdoor",0.175098809118956,"hepa","44621"
"1551","inlttmp_outdoor","pm25_ratio",0.0169345139901853,"hepa","44621"
"1552","inlttmp_outdoor","pm10_indoor",0.0487959715455821,"hepa","44621"
"1553","inlttmp_outdoor","pm10_outdoor",0.0987420045210065,"hepa","44621"
"1554","inlttmp_outdoor","pm10_ratio",0.0399290428248726,"hepa","44621"
"1555","inlttmp_outdoor","pm1num_indoor",0.0403868341225716,"hepa","44621"
"1556","inlttmp_outdoor","pm1num_outdoor",-0.331526500796038,"hepa","44621"
"1557","inlttmp_outdoor","pm1num_ratio",0.0611432621303395,"hepa","44621"
"1558","inlttmp_outdoor","temp_indoor",0.877414303798573,"hepa","44621"
"1559","inlttmp_outdoor","temp_outdoor",0.629862940881515,"hepa","44621"
"1560","inlttmp_outdoor","temp_ratio",-0.055842010584804,"hepa","44621"
"1561","inlttmp_ratio","pm1_indoor",-0.0431804154207216,"hepa","44621"
"1562","inlttmp_ratio","pm1_outdoor",-0.216048352823052,"hepa","44621"
"1563","inlttmp_ratio","pm1_ratio",-0.0275042596721062,"hepa","44621"
"1564","inlttmp_ratio","pm25_indoor",-0.0465135619992138,"hepa","44621"
"1565","inlttmp_ratio","pm25_outdoor",-0.30219198199164,"hepa","44621"
"1566","inlttmp_ratio","pm25_ratio",-0.0139839636609037,"hepa","44621"
"1567","inlttmp_ratio","pm10_indoor",-0.0646768997190223,"hepa","44621"
"1568","inlttmp_ratio","pm10_outdoor",-0.216042892326685,"hepa","44621"
"1569","inlttmp_ratio","pm10_ratio",-0.00436208025925576,"hepa","44621"
"1570","inlttmp_ratio","pm1num_indoor",0.000664394436643112,"hepa","44621"
"1571","inlttmp_ratio","pm1num_outdoor",0.0355710634611544,"hepa","44621"
"1572","inlttmp_ratio","pm1num_ratio",-0.0138116139161209,"hepa","44621"
"1573","inlttmp_ratio","temp_indoor",-0.253522245760389,"hepa","44621"
"1574","inlttmp_ratio","temp_outdoor",-0.305179081161477,"hepa","44621"
"1575","inlttmp_ratio","temp_ratio",-0.0166602782370115,"hepa","44621"
"1576","pm1_indoor","pm1_outdoor",0.0919424044998718,"hepa","44621"
"1577","pm1_indoor","pm1_ratio",0.92968482924099,"hepa","44621"
"1578","pm1_indoor","pm25_indoor",0.99933758124435,"hepa","44621"
"1579","pm1_indoor","pm25_outdoor",0.159686216209192,"hepa","44621"
"1580","pm1_indoor","pm25_ratio",0.858097681171755,"hepa","44621"
"1581","pm1_indoor","pm10_indoor",0.977979731724321,"hepa","44621"
"1582","pm1_indoor","pm10_outdoor",0.377979708127301,"hepa","44621"
"1583","pm1_indoor","pm10_ratio",0.428419587338303,"hepa","44621"
"1584","pm1_indoor","pm1num_indoor",0.84704305806809,"hepa","44621"
"1585","pm1_indoor","pm1num_outdoor",-0.0770401816207645,"hepa","44621"
"1586","pm1_indoor","pm1num_ratio",0.878412558321262,"hepa","44621"
"1587","pm1_indoor","temp_indoor",0.0695288866225291,"hepa","44621"
"1588","pm1_indoor","temp_outdoor",0.143830692130532,"hepa","44621"
"1589","pm1_indoor","temp_ratio",-0.0037574962169474,"hepa","44621"
"1590","pm1_outdoor","pm1_ratio",0.0162264993451076,"hepa","44621"
"1591","pm1_outdoor","pm25_indoor",0.0919888677717677,"hepa","44621"
"1592","pm1_outdoor","pm25_outdoor",0.718514354822558,"hepa","44621"
"1593","pm1_outdoor","pm25_ratio",0.0172295658167485,"hepa","44621"
"1594","pm1_outdoor","pm10_indoor",0.0949160144014087,"hepa","44621"
"1595","pm1_outdoor","pm10_outdoor",0.147394460650531,"hepa","44621"
"1596","pm1_outdoor","pm10_ratio",-0.0125621632403931,"hepa","44621"
"1597","pm1_outdoor","pm1num_indoor",0.126954583385153,"hepa","44621"
"1598","pm1_outdoor","pm1num_outdoor",0.0325622083502405,"hepa","44621"
"1599","pm1_outdoor","pm1num_ratio",0.102916695077836,"hepa","44621"
"1600","pm1_outdoor","temp_indoor",0.103670575073823,"hepa","44621"
"1601","pm1_outdoor","temp_outdoor",0.147340256541227,"hepa","44621"
"1602","pm1_outdoor","temp_ratio",0.155816398350349,"hepa","44621"
"1603","pm1_ratio","pm25_indoor",0.923246867815411,"hepa","44621"
"1604","pm1_ratio","pm25_outdoor",0.08113020460518,"hepa","44621"
"1605","pm1_ratio","pm25_ratio",0.95841602309008,"hepa","44621"
"1606","pm1_ratio","pm10_indoor",0.942441222359585,"hepa","44621"
"1607","pm1_ratio","pm10_outdoor",0.271438624400109,"hepa","44621"
"1608","pm1_ratio","pm10_ratio",0.622777275924414,"hepa","44621"
"1609","pm1_ratio","pm1num_indoor",0.741235677108285,"hepa","44621"
"1610","pm1_ratio","pm1num_outdoor",-0.0799862033387431,"hepa","44621"
"1611","pm1_ratio","pm1num_ratio",0.843061420698894,"hepa","44621"
"1612","pm1_ratio","temp_indoor",0.0549611065682136,"hepa","44621"
"1613","pm1_ratio","temp_outdoor",0.13267507108601,"hepa","44621"
"1614","pm1_ratio","temp_ratio",-0.00584111125693634,"hepa","44621"
"1615","pm25_indoor","pm25_outdoor",0.162712295198973,"hepa","44621"
"1616","pm25_indoor","pm25_ratio",0.854098328176064,"hepa","44621"
"1617","pm25_indoor","pm10_indoor",0.980368672619427,"hepa","44621"
"1618","pm25_indoor","pm10_outdoor",0.384710476777842,"hepa","44621"
"1619","pm25_indoor","pm10_ratio",0.430392908073813,"hepa","44621"
"1620","pm25_indoor","pm1num_indoor",0.842887153697998,"hepa","44621"
"1621","pm25_indoor","pm1num_outdoor",-0.0762240002562513,"hepa","44621"
"1622","pm25_indoor","pm1num_ratio",0.874635520838687,"hepa","44621"
"1623","pm25_indoor","temp_indoor",0.0700255130931192,"hepa","44621"
"1624","pm25_indoor","temp_outdoor",0.14650932889758,"hepa","44621"
"1625","pm25_indoor","temp_ratio",-0.00400534673313167,"hepa","44621"
"1626","pm25_outdoor","pm25_ratio",0.033255181635378,"hepa","44621"
"1627","pm25_outdoor","pm10_indoor",0.157395783947764,"hepa","44621"
"1628","pm25_outdoor","pm10_outdoor",0.721704103310673,"hepa","44621"
"1629","pm25_outdoor","pm10_ratio",-0.0461227367693574,"hepa","44621"
"1630","pm25_outdoor","pm1num_indoor",0.17946889165562,"hepa","44621"
"1631","pm25_outdoor","pm1num_outdoor",0.256549779291035,"hepa","44621"
"1632","pm25_outdoor","pm1num_ratio",0.129070201961304,"hepa","44621"
"1633","pm25_outdoor","temp_indoor",0.0940639841647257,"hepa","44621"
"1634","pm25_outdoor","temp_outdoor",0.0651268483968213,"hepa","44621"
"1635","pm25_outdoor","temp_ratio",0.100486590279635,"hepa","44621"
"1636","pm25_ratio","pm10_indoor",0.891575834274326,"hepa","44621"
"1637","pm25_ratio","pm10_outdoor",0.152690960410449,"hepa","44621"
"1638","pm25_ratio","pm10_ratio",0.779148745064047,"hepa","44621"
"1639","pm25_ratio","pm1num_indoor",0.738160186331211,"hepa","44621"
"1640","pm25_ratio","pm1num_outdoor",-0.0955173185241788,"hepa","44621"
"1641","pm25_ratio","pm1num_ratio",0.872106540874065,"hepa","44621"
"1642","pm25_ratio","temp_indoor",0.0557798822017471,"hepa","44621"
"1643","pm25_ratio","temp_outdoor",0.136921488754704,"hepa","44621"
"1644","pm25_ratio","temp_ratio",-0.00579326991225612,"hepa","44621"
"1645","pm10_indoor","pm10_outdoor",0.368463615748089,"hepa","44621"
"1646","pm10_indoor","pm10_ratio",0.552849256421432,"hepa","44621"
"1647","pm10_indoor","pm1num_indoor",0.806807894673745,"hepa","44621"
"1648","pm10_indoor","pm1num_outdoor",-0.0771835224373313,"hepa","44621"
"1649","pm10_indoor","pm1num_ratio",0.869434997839868,"hepa","44621"
"1650","pm10_indoor","temp_indoor",0.0835828725145793,"hepa","44621"
"1651","pm10_indoor","temp_outdoor",0.15420627588699,"hepa","44621"
"1652","pm10_indoor","temp_ratio",-0.00192879955139881,"hepa","44621"
"1653","pm10_outdoor","pm10_ratio",-0.0322571986031099,"hepa","44621"
"1654","pm10_outdoor","pm1num_indoor",0.314250303885599,"hepa","44621"
"1655","pm10_outdoor","pm1num_outdoor",0.238216270393293,"hepa","44621"
"1656","pm10_outdoor","pm1num_ratio",0.254831749656055,"hepa","44621"
"1657","pm10_outdoor","temp_indoor",0.0621396123586999,"hepa","44621"
"1658","pm10_outdoor","temp_outdoor",0.0304894212274377,"hepa","44621"
"1659","pm10_outdoor","temp_ratio",0.00449830864092488,"hepa","44621"
"1660","pm10_ratio","pm1num_indoor",0.442869054882191,"hepa","44621"
"1661","pm10_ratio","pm1num_outdoor",-0.0769083297872904,"hepa","44621"
"1662","pm10_ratio","pm1num_ratio",0.624162036318787,"hepa","44621"
"1663","pm10_ratio","temp_indoor",0.0620171004689576,"hepa","44621"
"1664","pm10_ratio","temp_outdoor",0.101426701724275,"hepa","44621"
"1665","pm10_ratio","temp_ratio",-0.00429835963145485,"hepa","44621"
"1666","pm1num_indoor","pm1num_outdoor",-0.0584285013533171,"hepa","44621"
"1667","pm1num_indoor","pm1num_ratio",0.966031595702229,"hepa","44621"
"1668","pm1num_indoor","temp_indoor",0.0917352666739903,"hepa","44621"
"1669","pm1num_indoor","temp_outdoor",0.0800688720945251,"hepa","44621"
"1670","pm1num_indoor","temp_ratio",-0.00328543542732452,"hepa","44621"
"1671","pm1num_outdoor","pm1num_ratio",-0.128578683159902,"hepa","44621"
"1672","pm1num_outdoor","temp_indoor",-0.446466468252509,"hepa","44621"
"1673","pm1num_outdoor","temp_outdoor",-0.581888670155077,"hepa","44621"
"1674","pm1num_outdoor","temp_ratio",0.0683520026226199,"hepa","44621"
"1675","pm1num_ratio","temp_indoor",0.116443291581271,"hepa","44621"
"1676","pm1num_ratio","temp_outdoor",0.148071125516577,"hepa","44621"
"1677","pm1num_ratio","temp_ratio",-0.0073084893038009,"hepa","44621"
"1678","temp_indoor","temp_outdoor",0.719322581638899,"hepa","44621"
"1679","temp_indoor","temp_ratio",-0.0668022480703743,"hepa","44621"
"1680","temp_outdoor","temp_ratio",-0.0655312173172642,"hepa","44621"
"1681","concent_indoor","concent_outdoor",0.230210787111262,"sham","45451"
"1682","concent_indoor","concent_ratio",0.471208986522402,"sham","45451"
"1683","concent_indoor","inlttmp_indoor",-0.113134398662994,"sham","45451"
"1684","concent_indoor","inlttmp_outdoor",-0.119558003375753,"sham","45451"
"1685","concent_indoor","inlttmp_ratio",0.00393689616927636,"sham","45451"
"1686","concent_indoor","pm1_indoor",0.29523352935973,"sham","45451"
"1687","concent_indoor","pm1_outdoor",0.285644536636509,"sham","45451"
"1688","concent_indoor","pm1_ratio",0.141974812663096,"sham","45451"
"1689","concent_indoor","pm25_indoor",0.303606628243584,"sham","45451"
"1690","concent_indoor","pm25_outdoor",0.286514415540287,"sham","45451"
"1691","concent_indoor","pm25_ratio",0.203705233326981,"sham","45451"
"1692","concent_indoor","pm10_indoor",0.372033973109447,"sham","45451"
"1693","concent_indoor","pm10_outdoor",0.138329821497752,"sham","45451"
"1694","concent_indoor","pm10_ratio",0.298297972640811,"sham","45451"
"1695","concent_indoor","pm1num_indoor",0.0960106427919827,"sham","45451"
"1696","concent_indoor","pm1num_outdoor",0.0240713970358308,"sham","45451"
"1697","concent_indoor","pm1num_ratio",0.00934708333007168,"sham","45451"
"1698","concent_indoor","temp_indoor",-0.270107359803663,"sham","45451"
"1699","concent_indoor","temp_outdoor",-0.10214482045637,"sham","45451"
"1700","concent_indoor","temp_ratio",-0.00935596839356627,"sham","45451"
"1701","concent_outdoor","concent_ratio",-0.130116016735346,"sham","45451"
"1702","concent_outdoor","inlttmp_indoor",-0.47155018777604,"sham","45451"
"1703","concent_outdoor","inlttmp_outdoor",-0.466537404686148,"sham","45451"
"1704","concent_outdoor","inlttmp_ratio",-0.34168309943787,"sham","45451"
"1705","concent_outdoor","pm1_indoor",-0.0327217782152386,"sham","45451"
"1706","concent_outdoor","pm1_outdoor",0.53164444378374,"sham","45451"
"1707","concent_outdoor","pm1_ratio",-0.204181205049246,"sham","45451"
"1708","concent_outdoor","pm25_indoor",0.0421398285554606,"sham","45451"
"1709","concent_outdoor","pm25_outdoor",0.560501969025119,"sham","45451"
"1710","concent_outdoor","pm25_ratio",-0.174991336401575,"sham","45451"
"1711","concent_outdoor","pm10_indoor",0.183987301378629,"sham","45451"
"1712","concent_outdoor","pm10_outdoor",0.332622664203042,"sham","45451"
"1713","concent_outdoor","pm10_ratio",-0.186152410417928,"sham","45451"
"1714","concent_outdoor","pm1num_indoor",0.562629385568967,"sham","45451"
"1715","concent_outdoor","pm1num_outdoor",0.353462827727375,"sham","45451"
"1716","concent_outdoor","pm1num_ratio",0.174159681668932,"sham","45451"
"1717","concent_outdoor","temp_indoor",-0.483562436126367,"sham","45451"
"1718","concent_outdoor","temp_outdoor",-0.0426243357444959,"sham","45451"
"1719","concent_outdoor","temp_ratio",0.00898027695185162,"sham","45451"
"1720","concent_ratio","inlttmp_indoor",-0.0468546260386408,"sham","45451"
"1721","concent_ratio","inlttmp_outdoor",-0.0564665372263677,"sham","45451"
"1722","concent_ratio","inlttmp_ratio",0.0763022978895081,"sham","45451"
"1723","concent_ratio","pm1_indoor",0.390712290505718,"sham","45451"
"1724","concent_ratio","pm1_outdoor",-0.0515364771411141,"sham","45451"
"1725","concent_ratio","pm1_ratio",0.456178130242506,"sham","45451"
"1726","concent_ratio","pm25_indoor",0.370727224524419,"sham","45451"
"1727","concent_ratio","pm25_outdoor",-0.00962107392253299,"sham","45451"
"1728","concent_ratio","pm25_ratio",0.331959031206981,"sham","45451"
"1729","concent_ratio","pm10_indoor",0.283586775900761,"sham","45451"
"1730","concent_ratio","pm10_outdoor",0.0085165971355225,"sham","45451"
"1731","concent_ratio","pm10_ratio",0.268551723092206,"sham","45451"
"1732","concent_ratio","pm1num_indoor",-0.113085523668676,"sham","45451"
"1733","concent_ratio","pm1num_outdoor",0.04828439957271,"sham","45451"
"1734","concent_ratio","pm1num_ratio",-0.0908206950455324,"sham","45451"
"1735","concent_ratio","temp_indoor",-0.139163120300665,"sham","45451"
"1736","concent_ratio","temp_outdoor",-0.0968386123141472,"sham","45451"
"1737","concent_ratio","temp_ratio",-0.00610390244455575,"sham","45451"
"1738","inlttmp_indoor","inlttmp_outdoor",0.997420151261948,"sham","45451"
"1739","inlttmp_indoor","inlttmp_ratio",0.630332381562883,"sham","45451"
"1740","inlttmp_indoor","pm1_indoor",-0.270040124337356,"sham","45451"
"1741","inlttmp_indoor","pm1_outdoor",-0.351749176073712,"sham","45451"
"1742","inlttmp_indoor","pm1_ratio",-0.133394096991972,"sham","45451"
"1743","inlttmp_indoor","pm25_indoor",-0.266583731668112,"sham","45451"
"1744","inlttmp_indoor","pm25_outdoor",-0.333170795103676,"sham","45451"
"1745","inlttmp_indoor","pm25_ratio",-0.0850017905393819,"sham","45451"
"1746","inlttmp_indoor","pm10_indoor",-0.174808070583236,"sham","45451"
"1747","inlttmp_indoor","pm10_outdoor",-0.163996918072722,"sham","45451"
"1748","inlttmp_indoor","pm10_ratio",-0.0261686159112473,"sham","45451"
"1749","inlttmp_indoor","pm1num_indoor",-0.169256911628492,"sham","45451"
"1750","inlttmp_indoor","pm1num_outdoor",-0.397780543648918,"sham","45451"
"1751","inlttmp_indoor","pm1num_ratio",0.148621420827836,"sham","45451"
"1752","inlttmp_indoor","temp_indoor",0.822454277547829,"sham","45451"
"1753","inlttmp_indoor","temp_outdoor",0.509798081374467,"sham","45451"
"1754","inlttmp_indoor","temp_ratio",-0.0381826752047204,"sham","45451"
"1755","inlttmp_outdoor","inlttmp_ratio",0.573056032777755,"sham","45451"
"1756","inlttmp_outdoor","pm1_indoor",-0.292029744082345,"sham","45451"
"1757","inlttmp_outdoor","pm1_outdoor",-0.345941921336367,"sham","45451"
"1758","inlttmp_outdoor","pm1_ratio",-0.155365976336979,"sham","45451"
"1759","inlttmp_outdoor","pm25_indoor",-0.28698498840373,"sham","45451"
"1760","inlttmp_outdoor","pm25_outdoor",-0.330482709339735,"sham","45451"
"1761","inlttmp_outdoor","pm25_ratio",-0.106752048260141,"sham","45451"
"1762","inlttmp_outdoor","pm10_indoor",-0.185374185373885,"sham","45451"
"1763","inlttmp_outdoor","pm10_outdoor",-0.154429998182478,"sham","45451"
"1764","inlttmp_outdoor","pm10_ratio",-0.0475893776532971,"sham","45451"
"1765","inlttmp_outdoor","pm1num_indoor",-0.166483720294898,"sham","45451"
"1766","inlttmp_outdoor","pm1num_outdoor",-0.398348165620098,"sham","45451"
"1767","inlttmp_outdoor","pm1num_ratio",0.153401946023275,"sham","45451"
"1768","inlttmp_outdoor","temp_indoor",0.826707052348497,"sham","45451"
"1769","inlttmp_outdoor","temp_outdoor",0.542273512797118,"sham","45451"
"1770","inlttmp_outdoor","temp_ratio",-0.0417893987309656,"sham","45451"
"1771","inlttmp_ratio","pm1_indoor",0.0725341454625717,"sham","45451"
"1772","inlttmp_ratio","pm1_outdoor",-0.267267268621769,"sham","45451"
"1773","inlttmp_ratio","pm1_ratio",0.148086157882678,"sham","45451"
"1774","inlttmp_ratio","pm25_indoor",0.0586970835854991,"sham","45451"
"1775","inlttmp_ratio","pm25_outdoor",-0.223187994064083,"sham","45451"
"1776","inlttmp_ratio","pm25_ratio",0.178533538712679,"sham","45451"
"1777","inlttmp_ratio","pm10_indoor",0.0127846343347264,"sham","45451"
"1778","inlttmp_ratio","pm10_outdoor",-0.200710397180455,"sham","45451"
"1779","inlttmp_ratio","pm10_ratio",0.218828480132926,"sham","45451"
"1780","inlttmp_ratio","pm1num_indoor",-0.134538589708233,"sham","45451"
"1781","inlttmp_ratio","pm1num_outdoor",-0.25087415511247,"sham","45451"
"1782","inlttmp_ratio","pm1num_ratio",0.0438134799359548,"sham","45451"
"1783","inlttmp_ratio","temp_indoor",0.451620253599722,"sham","45451"
"1784","inlttmp_ratio","temp_outdoor",-0.0413565356083862,"sham","45451"
"1785","inlttmp_ratio","temp_ratio",0.0164514524832349,"sham","45451"
"1786","pm1_indoor","pm1_outdoor",0.0178016598887457,"sham","45451"
"1787","pm1_indoor","pm1_ratio",0.876544304590336,"sham","45451"
"1788","pm1_indoor","pm25_indoor",0.973949731099038,"sham","45451"
"1789","pm1_indoor","pm25_outdoor",0.0522523978618483,"sham","45451"
"1790","pm1_indoor","pm25_ratio",0.882692174515128,"sham","45451"
"1791","pm1_indoor","pm10_indoor",0.62568734493692,"sham","45451"
"1792","pm1_indoor","pm10_outdoor",0.0363497548937419,"sham","45451"
"1793","pm1_indoor","pm10_ratio",0.646181245920296,"sham","45451"
"1794","pm1_indoor","pm1num_indoor",-0.0231744513928307,"sham","45451"
"1795","pm1_indoor","pm1num_outdoor",0.198652893464619,"sham","45451"
"1796","pm1_indoor","pm1num_ratio",-0.139973687925465,"sham","45451"
"1797","pm1_indoor","temp_indoor",-0.341060842789391,"sham","45451"
"1798","pm1_indoor","temp_outdoor",-0.305605551628518,"sham","45451"
"1799","pm1_indoor","temp_ratio",0.0550367121620817,"sham","45451"
"1800","pm1_outdoor","pm1_ratio",-0.266738152816649,"sham","45451"
"1801","pm1_outdoor","pm25_indoor",0.0469972297459716,"sham","45451"
"1802","pm1_outdoor","pm25_outdoor",0.953783005230504,"sham","45451"
"1803","pm1_outdoor","pm25_ratio",-0.260846364987756,"sham","45451"
"1804","pm1_outdoor","pm10_indoor",0.199235317005887,"sham","45451"
"1805","pm1_outdoor","pm10_outdoor",0.340054054457508,"sham","45451"
"1806","pm1_outdoor","pm10_ratio",-0.153646275913884,"sham","45451"
"1807","pm1_outdoor","pm1num_indoor",0.298539750312263,"sham","45451"
"1808","pm1_outdoor","pm1num_outdoor",0.146987864540366,"sham","45451"
"1809","pm1_outdoor","pm1num_ratio",0.0100346856532377,"sham","45451"
"1810","pm1_outdoor","temp_indoor",-0.446975782678869,"sham","45451"
"1811","pm1_outdoor","temp_outdoor",-0.161669674558439,"sham","45451"
"1812","pm1_outdoor","temp_ratio",0.0288391817662124,"sham","45451"
"1813","pm1_ratio","pm25_indoor",0.83515310368244,"sham","45451"
"1814","pm1_ratio","pm25_outdoor",-0.20107578907826,"sham","45451"
"1815","pm1_ratio","pm25_ratio",0.894828058896486,"sham","45451"
"1816","pm1_ratio","pm10_indoor",0.467692000550336,"sham","45451"
"1817","pm1_ratio","pm10_outdoor",-0.0353425856838544,"sham","45451"
"1818","pm1_ratio","pm10_ratio",0.580932450793859,"sham","45451"
"1819","pm1_ratio","pm1num_indoor",-0.135327605082165,"sham","45451"
"1820","pm1_ratio","pm1num_outdoor",0.215568473678836,"sham","45451"
"1821","pm1_ratio","pm1num_ratio",-0.184929573166546,"sham","45451"
"1822","pm1_ratio","temp_indoor",-0.209252595269502,"sham","45451"
"1823","pm1_ratio","temp_outdoor",-0.235111666120421,"sham","45451"
"1824","pm1_ratio","temp_ratio",0.0422259260274631,"sham","45451"
"1825","pm25_indoor","pm25_outdoor",0.0996772680886623,"sham","45451"
"1826","pm25_indoor","pm25_ratio",0.870911732286256,"sham","45451"
"1827","pm25_indoor","pm10_indoor",0.703950152587804,"sham","45451"
"1828","pm25_indoor","pm10_outdoor",0.133198216907373,"sham","45451"
"1829","pm25_indoor","pm10_ratio",0.608296588057832,"sham","45451"
"1830","pm25_indoor","pm1num_indoor",0.17790185464758,"sham","45451"
"1831","pm25_indoor","pm1num_outdoor",0.171483268754078,"sham","45451"
"1832","pm25_indoor","pm1num_ratio",0.0683125807382234,"sham","45451"
"1833","pm25_indoor","temp_indoor",-0.331679590838301,"sham","45451"
"1834","pm25_indoor","temp_outdoor",-0.215218686724737,"sham","45451"
"1835","pm25_indoor","temp_ratio",0.0492775621215697,"sham","45451"
"1836","pm25_outdoor","pm25_ratio",-0.256091278844376,"sham","45451"
"1837","pm25_outdoor","pm10_indoor",0.316510827145973,"sham","45451"
"1838","pm25_outdoor","pm10_outdoor",0.551135818544643,"sham","45451"
"1839","pm25_outdoor","pm10_ratio",-0.211111951663036,"sham","45451"
"1840","pm25_outdoor","pm1num_indoor",0.39572971991484,"sham","45451"
"1841","pm25_outdoor","pm1num_outdoor",0.231208675256586,"sham","45451"
"1842","pm25_outdoor","pm1num_ratio",0.0535762376564913,"sham","45451"
"1843","pm25_outdoor","temp_indoor",-0.432039795588403,"sham","45451"
"1844","pm25_outdoor","temp_outdoor",-0.104888125045544,"sham","45451"
"1845","pm25_outdoor","temp_ratio",0.0170062702009673,"sham","45451"
"1846","pm25_ratio","pm10_indoor",0.507396984180502,"sham","45451"
"1847","pm25_ratio","pm10_outdoor",-0.119613679282001,"sham","45451"
"1848","pm25_ratio","pm10_ratio",0.776146950661916,"sham","45451"
"1849","pm25_ratio","pm1num_indoor",-0.0575664878552287,"sham","45451"
"1850","pm25_ratio","pm1num_outdoor",0.0476135716636303,"sham","45451"
"1851","pm25_ratio","pm1num_ratio",-0.0290318462459047,"sham","45451"
"1852","pm25_ratio","temp_indoor",-0.158026157817386,"sham","45451"
"1853","pm25_ratio","temp_outdoor",-0.216169845979156,"sham","45451"
"1854","pm25_ratio","temp_ratio",0.0528108555840386,"sham","45451"
"1855","pm10_indoor","pm10_outdoor",0.448708162211165,"sham","45451"
"1856","pm10_indoor","pm10_ratio",0.482041796293773,"sham","45451"
"1857","pm10_indoor","pm1num_indoor",0.347901918555911,"sham","45451"
"1858","pm10_indoor","pm1num_outdoor",0.0241644495994684,"sham","45451"
